checking_account,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,risk,age_group,credit_amount_group,duration_group,credit_per_month,employment_stability,savings_status,credit_history_simple,age_to_credit_ratio,debt_burden,credit_to_duration_ratio,young_high_credit_flag,high_exposure_flag,critical_high_amount_flag,no_checking_high_credit_flag,checking_risk,history_risk,savings_risk,combined_account_risk,duration_history_interaction,amount_checking_interaction
A14,6,A33,A43,932,A61,A73,3,A92,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,1,<25,Low,0-12,155.33333333333334,1-4 years,little,critical_account,0.02575107296137339,310.6666666666667,155.33333333333334,0,0,0,0,0,2,3,5,12,0
A12,9,A34,A42,1919,A61,A74,4,A93,A101,3,A123,35,A143,A151,1,A173,1,A192,A201,1,25-35,Medium-Low,0-12,213.22222222222223,4-7 years,little,other_credits,0.018238665971860343,479.75,213.22222222222223,0,0,0,0,2,1,3,6,9,3838
A14,12,A32,A41,2445,A65,A72,2,A94,A101,4,A123,26,A143,A151,1,A173,1,A192,A201,1,25-35,Medium-High,0-12,203.75,<1 year,unknown,delayed_payments,0.01063394683026585,1222.5,203.75,0,0,0,0,0,1,2,3,12,0
A12,24,A34,A410,11938,A61,A73,2,A93,A102,3,A123,39,A143,A152,2,A174,2,A192,A201,0,35-45,High,13-24,497.4166666666667,1-4 years,little,other_credits,0.0032668788741832804,5969.0,497.4166666666667,0,0,0,0,2,1,3,6,24,23876
A14,18,A31,A40,6458,A61,A75,2,A93,A101,4,A124,39,A141,A152,2,A174,2,A192,A201,0,35-45,High,13-24,358.77777777777777,7+ years,little,good_credits,0.006039021368844844,3229.0,358.77777777777777,0,0,0,1,0,0,3,3,0,0
A12,12,A32,A40,6078,A61,A74,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,1,25-35,High,0-12,506.5,4-7 years,little,delayed_payments,0.0052648897663705166,3039.0,506.5,0,0,0,0,2,1,3,6,12,12156
A11,24,A32,A42,7721,A65,A72,1,A92,A101,2,A122,30,A143,A152,1,A173,1,A192,A202,1,25-35,High,13-24,321.7083333333333,<1 year,unknown,delayed_payments,0.0038855070586711568,7721.0,321.7083333333333,0,0,0,0,3,1,2,6,24,23163
A12,14,A32,A49,1410,A63,A75,1,A94,A101,2,A121,35,A143,A152,1,A173,1,A192,A201,1,25-35,Medium-Low,13-24,100.71428571428571,7+ years,quite rich,delayed_payments,0.024822695035460994,1410.0,100.71428571428571,0,0,0,0,2,1,1,4,14,2820
A12,6,A33,A49,1449,A62,A75,1,A91,A101,2,A123,31,A141,A152,2,A173,2,A191,A201,1,25-35,Medium-Low,0-12,241.5,7+ years,moderate,critical_account,0.02139406487232574,1449.0,241.5,0,0,0,0,2,2,2,6,12,2898
A13,15,A32,A46,392,A61,A72,4,A92,A101,4,A122,23,A143,A151,1,A173,1,A192,A201,1,<25,Low,13-24,26.133333333333333,<1 year,little,delayed_payments,0.058673469387755105,98.0,26.133333333333333,0,0,0,0,1,1,3,5,15,392
A12,18,A32,A40,6260,A61,A74,3,A93,A101,3,A121,28,A143,A151,1,A172,1,A191,A201,1,25-35,High,13-24,347.77777777777777,4-7 years,little,delayed_payments,0.0044728434504792336,2086.6666666666665,347.77777777777777,1,0,0,0,2,1,3,6,18,12520
A14,36,A34,A40,7855,A61,A73,4,A92,A101,2,A121,25,A142,A152,2,A173,1,A192,A201,0,<25,High,25-36,218.19444444444446,1-4 years,little,other_credits,0.003182686187141948,1963.75,218.19444444444446,1,1,0,1,0,1,3,4,36,0
A11,12,A32,A43,1680,A63,A75,3,A94,A101,1,A121,35,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,140.0,7+ years,quite rich,delayed_payments,0.020833333333333332,560.0,140.0,0,0,0,0,3,1,1,5,12,5040
A14,48,A34,A43,3578,A65,A75,4,A93,A101,1,A121,47,A143,A152,1,A173,1,A192,A201,1,45-55,Medium-High,37-48,74.54166666666667,7+ years,unknown,other_credits,0.013135830072666294,894.5,74.54166666666667,0,0,0,0,0,1,2,3,48,0
A11,42,A32,A43,7174,A65,A74,4,A92,A101,3,A123,30,A143,A152,1,A174,1,A192,A201,0,25-35,High,37-48,170.8095238095238,4-7 years,unknown,delayed_payments,0.004181767493727348,1793.5,170.8095238095238,0,1,0,0,3,1,2,6,42,21522
A11,10,A34,A42,2132,A65,A72,2,A92,A102,3,A121,27,A143,A151,2,A173,1,A191,A202,1,25-35,Medium-Low,0-12,213.2,<1 year,unknown,other_credits,0.012664165103189493,1066.0,213.2,0,0,0,0,3,1,2,6,10,6396
A11,33,A34,A42,4281,A63,A73,1,A92,A101,4,A123,23,A143,A152,2,A173,1,A191,A201,0,<25,High,25-36,129.72727272727272,1-4 years,quite rich,other_credits,0.005372576500817566,4281.0,129.72727272727272,1,1,0,0,3,1,1,5,33,12843
A12,12,A34,A40,2366,A63,A74,3,A91,A101,3,A123,36,A143,A152,1,A174,1,A192,A201,1,35-45,Medium-High,0-12,197.16666666666666,4-7 years,quite rich,other_credits,0.015215553677092139,788.6666666666666,197.16666666666666,0,0,0,0,2,1,1,4,12,4732
A11,21,A32,A43,1835,A61,A73,3,A92,A101,2,A121,25,A143,A152,2,A173,1,A192,A201,0,<25,Medium-Low,13-24,87.38095238095238,1-4 years,little,delayed_payments,0.013623978201634877,611.6666666666666,87.38095238095238,0,0,0,0,3,1,3,7,21,5505
A14,24,A34,A41,3868,A61,A75,4,A92,A101,2,A123,41,A143,A151,2,A174,1,A192,A201,1,35-45,Medium-High,13-24,161.16666666666666,7+ years,little,other_credits,0.010599793174767322,967.0,161.16666666666666,0,0,0,0,0,1,3,4,24,0
A14,12,A32,A42,1768,A61,A73,3,A93,A101,2,A121,24,A143,A151,1,A172,1,A191,A201,1,<25,Medium-Low,0-12,147.33333333333334,1-4 years,little,delayed_payments,0.013574660633484163,589.3333333333334,147.33333333333334,0,0,0,0,0,1,3,4,12,0
A13,10,A34,A40,781,A61,A75,4,A93,A101,4,A124,63,A143,A153,2,A173,1,A192,A201,1,55-65,Low,0-12,78.1,7+ years,little,other_credits,0.08066581306017925,195.25,78.1,0,0,0,0,1,1,3,5,10,781
A12,18,A32,A42,1924,A65,A72,4,A92,A101,3,A121,27,A143,A151,1,A173,1,A191,A201,0,25-35,Medium-Low,13-24,106.88888888888889,<1 year,unknown,delayed_payments,0.014033264033264034,481.0,106.88888888888889,0,0,0,0,2,1,2,5,18,3848
A11,12,A34,A40,2121,A61,A73,4,A93,A101,2,A122,30,A143,A152,2,A173,1,A191,A201,1,25-35,Medium-Low,0-12,176.75,1-4 years,little,other_credits,0.014144271570014143,530.25,176.75,0,0,0,0,3,1,3,7,12,6363
A11,12,A32,A43,701,A61,A73,4,A94,A101,2,A121,40,A143,A152,1,A172,1,A191,A201,1,35-45,Low,0-12,58.416666666666664,1-4 years,little,delayed_payments,0.05706134094151213,175.25,58.416666666666664,0,0,0,0,3,1,3,7,12,2103
A12,12,A32,A45,639,A61,A73,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,0,25-35,Low,0-12,53.25,1-4 years,little,delayed_payments,0.046948356807511735,159.75,53.25,0,0,0,0,2,1,3,6,12,1278
A12,12,A34,A41,1860,A61,A71,4,A93,A101,2,A123,34,A143,A152,2,A174,1,A192,A201,1,25-35,Medium-Low,0-12,155.0,unemployed,little,other_credits,0.01827956989247312,465.0,155.0,0,0,0,0,2,1,3,6,12,3720
A11,12,A34,A40,3499,A61,A73,3,A92,A102,2,A121,29,A143,A152,2,A173,1,A191,A201,0,25-35,Medium-High,0-12,291.5833333333333,1-4 years,little,other_credits,0.008288082309231209,1166.3333333333333,291.5833333333333,0,0,0,0,3,1,3,7,12,10497
A12,48,A32,A40,8487,A65,A74,1,A92,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,<25,High,37-48,176.8125,4-7 years,unknown,delayed_payments,0.002827854365500177,8487.0,176.8125,1,1,0,0,2,1,2,5,48,16974
A11,36,A33,A46,6887,A61,A73,4,A93,A101,3,A122,29,A142,A152,1,A173,1,A192,A201,0,25-35,High,25-36,191.30555555555554,1-4 years,little,critical_account,0.004210832002323217,1721.75,191.30555555555554,1,1,1,0,3,2,3,8,72,20661
A14,15,A32,A42,2708,A61,A72,2,A93,A101,3,A122,27,A141,A152,2,A172,1,A191,A201,1,25-35,Medium-High,13-24,180.53333333333333,<1 year,little,delayed_payments,0.009970457902511078,1354.0,180.53333333333333,0,0,0,0,0,1,3,4,15,0
A14,18,A32,A42,1984,A61,A73,4,A93,A101,4,A124,47,A141,A153,2,A173,1,A191,A201,1,45-55,Medium-Low,13-24,110.22222222222223,1-4 years,little,delayed_payments,0.023689516129032258,496.0,110.22222222222223,0,0,0,0,0,1,3,4,18,0
A14,60,A32,A43,10144,A62,A74,2,A92,A101,4,A121,21,A143,A152,1,A173,1,A192,A201,1,<25,High,48+,169.06666666666666,4-7 years,moderate,delayed_payments,0.0020701892744479497,5072.0,169.06666666666666,1,1,0,1,0,1,2,3,60,0
A14,12,A34,A43,1240,A65,A75,4,A92,A101,2,A121,38,A143,A152,2,A173,1,A192,A201,1,35-45,Low,0-12,103.33333333333333,7+ years,unknown,other_credits,0.03064516129032258,310.0,103.33333333333333,0,0,0,0,0,1,2,3,12,0
A14,27,A33,A41,8613,A64,A73,2,A93,A101,2,A123,27,A143,A152,2,A173,1,A191,A201,1,25-35,High,25-36,319.0,1-4 years,rich,critical_account,0.003134796238244514,4306.5,319.0,1,1,1,1,0,2,0,2,54,0
A12,12,A32,A43,766,A63,A73,4,A93,A101,3,A121,66,A143,A152,1,A172,1,A191,A201,0,65+,Low,0-12,63.833333333333336,1-4 years,quite rich,delayed_payments,0.08616187989556136,191.5,63.833333333333336,0,0,0,0,2,1,1,4,12,1532
A12,15,A34,A43,2728,A65,A74,4,A93,A103,2,A121,35,A141,A152,3,A173,1,A192,A201,1,25-35,Medium-High,13-24,181.86666666666667,4-7 years,unknown,other_credits,0.012829912023460411,682.0,181.86666666666667,0,0,0,0,2,1,2,5,15,5456
A13,12,A32,A43,1881,A61,A73,2,A92,A101,2,A123,44,A143,A151,1,A172,1,A192,A201,1,35-45,Medium-Low,0-12,156.75,1-4 years,little,delayed_payments,0.023391812865497075,940.5,156.75,0,0,0,0,1,1,3,5,12,1881
A13,6,A32,A40,709,A64,A72,2,A94,A101,2,A121,27,A143,A152,1,A171,1,A191,A202,1,25-35,Low,0-12,118.16666666666667,<1 year,rich,delayed_payments,0.0380818053596615,354.5,118.16666666666667,0,0,0,0,1,1,0,2,6,709
A12,36,A32,A43,4795,A61,A72,4,A92,A101,1,A124,30,A143,A152,1,A174,1,A192,A201,1,25-35,High,25-36,133.19444444444446,<1 year,little,delayed_payments,0.006256517205422315,1198.75,133.19444444444446,0,1,0,0,2,1,3,6,36,9590
A11,27,A32,A43,3416,A61,A73,3,A93,A101,2,A123,27,A143,A152,1,A174,1,A191,A201,1,25-35,Medium-High,25-36,126.51851851851852,1-4 years,little,delayed_payments,0.007903981264637002,1138.6666666666667,126.51851851851852,0,0,0,0,3,1,3,7,27,10248
A11,18,A32,A42,2462,A61,A73,2,A93,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,0,<25,Medium-High,13-24,136.77777777777777,1-4 years,little,delayed_payments,0.008935824532900082,1231.0,136.77777777777777,0,0,0,0,3,1,3,7,18,7386
A14,21,A34,A42,2288,A61,A72,4,A92,A101,4,A122,23,A143,A152,1,A173,1,A192,A201,1,<25,Medium-Low,13-24,108.95238095238095,<1 year,little,other_credits,0.010052447552447552,572.0,108.95238095238095,0,0,0,0,0,1,3,4,21,0
A12,48,A31,A49,3566,A62,A74,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-High,37-48,74.29166666666667,4-7 years,moderate,good_credits,0.008412787436904094,891.5,74.29166666666667,0,0,0,0,2,0,2,4,0,7132
A11,6,A34,A40,860,A61,A75,1,A92,A101,4,A124,39,A143,A152,2,A173,1,A192,A201,1,35-45,Low,0-12,143.33333333333334,7+ years,little,other_credits,0.04534883720930233,860.0,143.33333333333334,0,0,0,0,3,1,3,7,6,2580
A14,12,A34,A40,682,A62,A74,4,A92,A101,3,A123,51,A143,A152,2,A173,1,A192,A201,1,45-55,Low,0-12,56.833333333333336,4-7 years,moderate,other_credits,0.0747800586510264,170.5,56.833333333333336,0,0,0,0,0,1,2,3,12,0
A11,36,A34,A42,5371,A61,A73,3,A93,A103,2,A122,28,A143,A152,2,A173,1,A191,A201,1,25-35,High,25-36,149.19444444444446,1-4 years,little,other_credits,0.005213181902811394,1790.3333333333333,149.19444444444446,1,1,0,0,3,1,3,7,36,16113
A14,18,A34,A43,1582,A64,A75,4,A93,A101,4,A123,46,A143,A152,2,A173,1,A191,A201,1,45-55,Medium-Low,13-24,87.88888888888889,7+ years,rich,other_credits,0.029077117572692796,395.5,87.88888888888889,0,0,0,0,0,1,0,1,18,0
A14,6,A32,A43,1346,A62,A75,2,A93,A101,4,A124,42,A141,A153,1,A173,2,A192,A201,1,35-45,Low,0-12,224.33333333333334,7+ years,moderate,delayed_payments,0.031203566121842496,673.0,224.33333333333334,0,0,0,0,0,1,2,3,6,0
A14,10,A32,A43,1924,A61,A73,1,A93,A101,4,A122,38,A143,A152,1,A173,1,A192,A202,1,35-45,Medium-Low,0-12,192.4,1-4 years,little,delayed_payments,0.01975051975051975,1924.0,192.4,0,0,0,0,0,1,3,4,10,0
A13,36,A32,A43,5848,A61,A73,4,A93,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,1,<25,High,25-36,162.44444444444446,1-4 years,little,delayed_payments,0.004103967168262654,1462.0,162.44444444444446,1,1,0,0,1,1,3,5,36,5848
A12,24,A34,A41,7758,A64,A75,2,A92,A101,4,A124,29,A143,A151,1,A173,1,A191,A201,1,25-35,High,13-24,323.25,7+ years,rich,other_credits,0.0037380768239236918,3879.0,323.25,1,0,0,0,2,1,0,3,24,15516
A12,24,A33,A49,6967,A62,A74,4,A93,A101,4,A123,36,A143,A151,1,A174,1,A192,A201,1,35-45,High,13-24,290.2916666666667,4-7 years,moderate,critical_account,0.00516721687957514,1741.75,290.2916666666667,0,0,1,0,2,2,2,6,48,13934
A11,12,A32,A42,1282,A61,A73,2,A92,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,0,<25,Low,0-12,106.83333333333333,1-4 years,little,delayed_payments,0.015600624024960999,641.0,106.83333333333333,0,0,0,0,3,1,3,7,12,3846
A11,9,A34,A45,1288,A62,A75,3,A93,A103,4,A121,48,A143,A152,2,A173,2,A191,A202,1,45-55,Low,0-12,143.11111111111111,7+ years,moderate,other_credits,0.037267080745341616,429.3333333333333,143.11111111111111,0,0,0,0,3,1,2,6,9,3864
A11,12,A31,A48,339,A61,A75,4,A94,A101,1,A123,45,A141,A152,1,A172,1,A191,A201,1,35-45,Low,0-12,28.25,7+ years,little,good_credits,0.13274336283185842,84.75,28.25,0,0,0,0,3,0,3,6,0,1017
A12,24,A32,A40,3512,A62,A74,2,A93,A101,3,A123,38,A141,A152,2,A173,1,A192,A201,1,35-45,Medium-High,13-24,146.33333333333334,4-7 years,moderate,delayed_payments,0.01082004555808656,1756.0,146.33333333333334,0,0,0,0,2,1,2,5,24,7024
A14,6,A34,A43,1898,A65,A73,1,A93,A101,2,A121,34,A143,A152,2,A172,2,A191,A201,1,25-35,Medium-Low,0-12,316.3333333333333,1-4 years,unknown,other_credits,0.01791359325605901,1898.0,316.3333333333333,0,0,0,0,0,1,2,3,6,0
A14,24,A34,A43,2872,A62,A75,3,A93,A101,4,A121,36,A143,A152,1,A173,2,A192,A201,1,35-45,Medium-High,13-24,119.66666666666667,7+ years,moderate,other_credits,0.012534818941504178,957.3333333333334,119.66666666666667,0,0,0,0,0,1,2,3,24,0
A14,18,A34,A40,1055,A61,A72,4,A92,A101,1,A122,30,A143,A152,2,A173,1,A191,A201,1,25-35,Low,13-24,58.611111111111114,<1 year,little,other_credits,0.02843601895734597,263.75,58.611111111111114,0,0,0,0,0,1,3,4,18,0
A14,15,A32,A44,1262,A63,A74,4,A93,A101,3,A122,36,A143,A152,2,A173,1,A192,A201,1,35-45,Low,13-24,84.13333333333334,4-7 years,quite rich,delayed_payments,0.028526148969889066,315.5,84.13333333333334,0,0,0,0,0,1,1,2,15,0
A12,10,A32,A40,7308,A61,A71,2,A93,A101,4,A124,70,A141,A153,1,A174,1,A192,A201,1,65+,High,0-12,730.8,unemployed,little,delayed_payments,0.009578544061302681,3654.0,730.8,0,0,0,0,2,1,3,6,10,14616
A14,36,A32,A40,909,A63,A75,4,A93,A101,4,A122,36,A143,A152,1,A173,1,A191,A201,1,35-45,Low,25-36,25.25,7+ years,quite rich,delayed_payments,0.039603960396039604,227.25,25.25,0,0,0,0,0,1,1,2,36,0
A14,6,A32,A42,2978,A63,A73,1,A93,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,1,25-35,Medium-High,0-12,496.3333333333333,1-4 years,quite rich,delayed_payments,0.010745466756212223,2978.0,496.3333333333333,0,0,0,0,0,1,1,2,6,0
A11,18,A32,A42,1131,A61,A71,4,A92,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,0,25-35,Low,13-24,62.833333333333336,unemployed,little,delayed_payments,0.029177718832891247,282.75,62.833333333333336,0,0,0,0,3,1,3,7,18,3393
A12,11,A32,A42,1577,A64,A72,4,A92,A101,1,A121,20,A143,A152,1,A173,1,A191,A201,1,<25,Medium-Low,0-12,143.36363636363637,<1 year,rich,delayed_payments,0.012682308180088777,394.25,143.36363636363637,0,0,0,0,2,1,0,3,11,3154
A14,24,A32,A42,3972,A61,A74,2,A92,A101,4,A122,25,A143,A151,1,A173,1,A192,A201,1,<25,Medium-High,13-24,165.5,4-7 years,little,delayed_payments,0.0062940584088620345,1986.0,165.5,0,0,0,0,0,1,3,4,24,0
A12,24,A34,A49,1935,A61,A75,4,A91,A101,4,A121,31,A143,A152,2,A173,1,A192,A201,0,25-35,Medium-Low,13-24,80.625,7+ years,little,other_credits,0.016020671834625324,483.75,80.625,0,0,0,0,2,1,3,6,24,3870
A11,15,A30,A40,950,A61,A75,4,A93,A101,3,A123,33,A143,A151,2,A173,2,A191,A201,0,25-35,Low,13-24,63.333333333333336,7+ years,little,no_credits,0.034736842105263156,237.5,63.333333333333336,0,0,0,0,3,0,3,6,0,2850
A14,12,A32,A42,763,A61,A73,4,A92,A101,1,A121,26,A143,A152,1,A173,1,A192,A201,1,25-35,Low,0-12,63.583333333333336,1-4 years,little,delayed_payments,0.03407601572739188,190.75,63.583333333333336,0,0,0,0,0,1,3,4,12,0
A12,24,A33,A42,2064,A61,A71,3,A92,A101,2,A122,34,A143,A152,1,A174,1,A192,A201,0,25-35,Medium-Low,13-24,86.0,unemployed,little,critical_account,0.016472868217054265,688.0,86.0,0,0,0,0,2,2,3,7,48,4128
A12,8,A32,A43,1414,A61,A73,4,A93,A103,2,A121,33,A143,A152,1,A173,1,A191,A202,1,25-35,Medium-Low,0-12,176.75,1-4 years,little,delayed_payments,0.02333804809052334,353.5,176.75,0,0,0,0,2,1,3,6,8,2828
A11,21,A33,A46,3414,A61,A72,2,A93,A101,1,A122,26,A143,A152,2,A173,1,A191,A201,0,25-35,Medium-High,13-24,162.57142857142858,<1 year,little,critical_account,0.007615700058582308,1707.0,162.57142857142858,0,0,1,0,3,2,3,8,42,10242
A14,30,A31,A41,7485,A65,A71,4,A92,A101,1,A121,53,A141,A152,1,A174,1,A192,A201,0,45-55,High,25-36,249.5,unemployed,unknown,good_credits,0.007080828323313294,1871.25,249.5,0,1,0,1,0,0,2,2,0,0
A11,12,A32,A42,2577,A61,A73,2,A91,A101,1,A123,42,A143,A152,1,A173,1,A191,A201,1,35-45,Medium-High,0-12,214.75,1-4 years,little,delayed_payments,0.01629802095459837,1288.5,214.75,0,0,0,0,3,1,3,7,12,7731
A11,6,A34,A43,338,A63,A75,4,A93,A101,4,A123,52,A143,A152,2,A173,1,A191,A201,1,45-55,Low,0-12,56.333333333333336,7+ years,quite rich,other_credits,0.15384615384615385,84.5,56.333333333333336,0,0,0,0,3,1,1,5,6,1014
A14,12,A32,A43,1963,A61,A74,4,A93,A101,2,A123,31,A143,A151,2,A174,2,A192,A201,1,25-35,Medium-Low,0-12,163.58333333333334,4-7 years,little,delayed_payments,0.015792154865002548,490.75,163.58333333333334,0,0,0,0,0,1,3,4,12,0
A11,21,A34,A40,571,A61,A75,4,A93,A101,4,A121,65,A143,A152,2,A173,1,A191,A201,1,55-65,Low,13-24,27.19047619047619,7+ years,little,other_credits,0.1138353765323993,142.75,27.19047619047619,0,0,0,0,3,1,3,7,21,1713
A14,36,A33,A49,9572,A61,A72,1,A91,A101,1,A123,28,A143,A152,2,A173,1,A191,A201,0,25-35,High,25-36,265.8888888888889,<1 year,little,critical_account,0.0029251984956122023,9572.0,265.8888888888889,1,1,1,1,0,2,3,5,72,0
A12,36,A33,A49,4455,A61,A73,2,A91,A101,2,A121,30,A142,A152,2,A174,1,A192,A201,0,25-35,High,25-36,123.75,1-4 years,little,critical_account,0.006734006734006734,2227.5,123.75,0,1,1,0,2,2,3,7,72,8910
A11,21,A31,A40,1647,A65,A73,4,A93,A101,2,A122,40,A143,A152,2,A172,2,A191,A201,0,35-45,Medium-Low,13-24,78.42857142857143,1-4 years,unknown,good_credits,0.024286581663630843,411.75,78.42857142857143,0,0,0,0,3,0,2,5,0,4941
A14,24,A34,A42,3777,A64,A73,4,A93,A101,4,A121,50,A143,A152,1,A173,1,A192,A201,1,45-55,Medium-High,13-24,157.375,1-4 years,rich,other_credits,0.013238019592268996,944.25,157.375,0,0,0,0,0,1,0,1,24,0
A12,18,A34,A40,884,A61,A75,4,A93,A101,4,A123,36,A141,A152,1,A173,2,A192,A201,0,35-45,Low,13-24,49.111111111111114,7+ years,little,other_credits,0.04072398190045249,221.0,49.111111111111114,0,0,0,0,2,1,3,6,18,1768
A14,15,A34,A43,1360,A61,A73,4,A93,A101,2,A122,31,A143,A152,2,A173,1,A191,A201,1,25-35,Low,13-24,90.66666666666667,1-4 years,little,other_credits,0.022794117647058822,340.0,90.66666666666667,0,0,0,0,0,1,3,4,15,0
A12,9,A31,A41,5129,A61,A75,2,A92,A101,4,A124,74,A141,A153,1,A174,2,A192,A201,0,65+,High,0-12,569.8888888888889,7+ years,little,good_credits,0.014427763696627023,2564.5,569.8888888888889,0,0,0,0,2,0,3,5,0,10258
A12,16,A34,A40,1175,A61,A71,2,A93,A101,3,A123,68,A143,A153,3,A171,1,A192,A201,1,65+,Low,13-24,73.4375,unemployed,little,other_credits,0.05787234042553192,587.5,73.4375,0,0,0,0,2,1,3,6,16,2350
A11,12,A32,A43,674,A62,A74,4,A94,A101,1,A122,20,A143,A152,1,A173,1,A191,A201,0,<25,Low,0-12,56.166666666666664,4-7 years,moderate,delayed_payments,0.02967359050445104,168.5,56.166666666666664,0,0,0,0,3,1,2,6,12,2022
A12,18,A30,A42,3244,A61,A73,1,A92,A101,4,A123,33,A141,A152,2,A173,1,A192,A201,1,25-35,Medium-High,13-24,180.22222222222223,1-4 years,little,no_credits,0.010172626387176326,3244.0,180.22222222222223,0,0,0,0,2,0,3,5,0,6488
A14,24,A32,A49,4591,A64,A73,2,A93,A101,3,A122,54,A143,A152,3,A174,1,A192,A201,0,45-55,High,13-24,191.29166666666666,1-4 years,rich,delayed_payments,0.011762143323894577,2295.5,191.29166666666666,0,0,0,1,0,1,0,1,24,0
A12,48,A30,A49,3844,A62,A74,4,A93,A101,4,A124,34,A143,A153,1,A172,2,A191,A201,0,25-35,Medium-High,37-48,80.08333333333333,4-7 years,moderate,no_credits,0.008844953173777315,961.0,80.08333333333333,0,0,0,0,2,0,2,4,0,7688
A12,27,A32,A49,3915,A61,A73,4,A93,A101,2,A123,36,A143,A152,1,A173,2,A192,A201,0,35-45,Medium-High,25-36,145.0,1-4 years,little,delayed_payments,0.009195402298850575,978.75,145.0,0,0,0,0,2,1,3,6,27,7830
A14,6,A32,A43,2108,A61,A74,2,A94,A101,2,A121,29,A143,A151,1,A173,1,A191,A201,1,25-35,Medium-Low,0-12,351.3333333333333,4-7 years,little,delayed_payments,0.013757115749525617,1054.0,351.3333333333333,0,0,0,0,0,1,3,4,6,0
A12,45,A32,A43,3031,A62,A73,4,A93,A103,4,A122,21,A143,A151,1,A173,1,A191,A201,0,<25,Medium-High,37-48,67.35555555555555,1-4 years,moderate,delayed_payments,0.006928406466512702,757.75,67.35555555555555,0,0,0,0,2,1,2,5,45,6062
A12,9,A34,A46,1501,A61,A75,2,A92,A101,3,A123,34,A143,A152,2,A174,1,A192,A201,0,25-35,Medium-Low,0-12,166.77777777777777,7+ years,little,other_credits,0.022651565622918056,750.5,166.77777777777777,0,0,0,0,2,1,3,6,9,3002
A14,6,A34,A43,1382,A61,A73,1,A92,A101,1,A123,28,A143,A152,2,A173,1,A192,A201,1,25-35,Medium-Low,0-12,230.33333333333334,1-4 years,little,other_credits,0.020260492040520984,1382.0,230.33333333333334,0,0,0,0,0,1,3,4,6,0
A12,12,A32,A42,951,A62,A72,4,A92,A101,4,A123,27,A141,A151,4,A173,1,A191,A201,0,25-35,Low,0-12,79.25,<1 year,moderate,delayed_payments,0.028391167192429023,237.75,79.25,0,0,0,0,2,1,2,5,12,1902
A12,24,A32,A41,2760,A65,A75,4,A93,A101,4,A124,36,A141,A153,1,A173,1,A192,A201,1,35-45,Medium-High,13-24,115.0,7+ years,unknown,delayed_payments,0.013043478260869565,690.0,115.0,0,0,0,0,2,1,2,5,24,5520
A12,18,A33,A42,4297,A61,A75,4,A91,A101,3,A124,40,A143,A152,1,A174,1,A192,A201,0,35-45,High,13-24,238.72222222222223,7+ years,little,critical_account,0.00930882010705143,1074.25,238.72222222222223,0,0,1,0,2,2,3,7,36,8594
A14,9,A34,A46,936,A63,A75,4,A93,A101,2,A123,52,A143,A152,2,A173,1,A192,A201,1,45-55,Low,0-12,104.0,7+ years,quite rich,other_credits,0.05555555555555555,234.0,104.0,0,0,0,0,0,1,1,2,9,0
A11,12,A32,A40,1168,A61,A73,4,A94,A101,3,A121,27,A143,A152,1,A172,1,A191,A201,1,25-35,Low,0-12,97.33333333333333,1-4 years,little,delayed_payments,0.023116438356164382,292.0,97.33333333333333,0,0,0,0,3,1,3,7,12,3504
A14,27,A33,A49,5117,A61,A74,3,A93,A101,4,A123,26,A143,A152,2,A173,1,A191,A201,1,25-35,High,25-36,189.5185185185185,4-7 years,little,critical_account,0.005081102208325191,1705.6666666666667,189.5185185185185,1,1,1,1,0,2,3,5,54,0
A11,12,A32,A48,902,A61,A74,4,A94,A101,4,A122,21,A143,A151,1,A173,1,A191,A201,0,<25,Low,0-12,75.16666666666667,4-7 years,little,delayed_payments,0.02328159645232816,225.5,75.16666666666667,0,0,0,0,3,1,3,7,12,2706
A14,12,A34,A40,1495,A61,A75,4,A93,A101,1,A121,38,A143,A152,2,A172,2,A191,A201,1,35-45,Medium-Low,0-12,124.58333333333333,7+ years,little,other_credits,0.025418060200668897,373.75,124.58333333333333,0,0,0,0,0,1,3,4,12,0
A11,30,A34,A41,10623,A61,A75,3,A93,A101,4,A124,38,A143,A153,3,A174,2,A192,A201,1,35-45,High,25-36,354.1,7+ years,little,other_credits,0.003577143932975619,3541.0,354.1,0,1,0,0,3,1,3,7,30,31869
A14,12,A34,A42,1935,A61,A75,4,A93,A101,4,A121,43,A143,A152,3,A173,1,A192,A201,1,35-45,Medium-Low,0-12,161.25,7+ years,little,other_credits,0.022222222222222223,483.75,161.25,0,0,0,0,0,1,3,4,12,0
